Year,Team,Player,Position,Contract,Status
2019,Los Angeles Rams,McQuaide,LS,"$1,250,000",Active
2019,Los Angeles Rams,Kupp,WR,"$1,049,690",Active
2019,Los Angeles Rams,Bortles,QB,"$1,000,000",Active
2019,Los Angeles Rams,Sullivan,C,"$1,000,000",Active
2019,Los Angeles Rams,Johnson,SS,"$866,438",IR
2019,Los Angeles Rams,Rapp,S,"$849,762",Active
2019,Los Angeles Rams,Noteboom,G,"$831,349",IR
2019,Los Angeles Rams,Reynolds,WR,"$807,005",Active
2019,Los Angeles Rams,Ebukam,OLB,"$798,270",Active
2019,Los Angeles Rams,Henderson,RB,"$767,664",Active
2019,Los Angeles Rams,Thomas,WR,"$749,019",Active
2019,Los Angeles Rams,Allen,C,"$741,734",IR
2019,Los Angeles Rams,Long,CB,"$738,265",Active
2019,Los Angeles Rams,Christian,S,"$720,000",Active
2019,Los Angeles Rams,Evans,T,"$700,545",Active
2019,Los Angeles Rams,Smart,DT,"$686,195",Active
2019,Los Angeles Rams,Gaines,DT,"$651,653",Active
2019,Los Angeles Rams,Fox,DE,"$645,000",Active
2019,Los Angeles Rams,Natson,WR,"$645,000",IR
2019,Los Angeles Rams,Okoronkwo,OLB,"$638,634",Active
2019,Los Angeles Rams,Joseph,DT,"$608,809",Active
2019,Los Angeles Rams,Demby,G,"$570,000",Active
2019,Los Angeles Rams,Mundt,TE,"$570,000",Active
2019,Los Angeles Rams,Williams,CB,"$570,000",Active
2019,Los Angeles Rams,Edwards,T,"$561,130",Active
2019,Los Angeles Rams,Hager,ILB,"$547,412",IR
2019,Miami Dolphins,Tannehill,QB,"$18,423,332",Active
2019,Miami Dolphins,Jones,SS,"$17,191,250",IR
2019,Miami Dolphins,Suh,DT,"$13,100,000",Active
2019,Miami Dolphins,Howard,CB,"$10,349,830",IR
2019,Miami Dolphins,Wilson,WR,"$8,333,333",Active
2019,Miami Dolphins,Parker,WR,"$6,900,000",Active
2019,Miami Dolphins,McCain,FS,"$6,340,000",IR
2019,Miami Dolphins,Fitzpatrick,QB,"$5,500,000",Active
2019,Miami Dolphins,McDonald,FS,"$4,642,000",Active
2019,Miami Dolphins,Talib,CB,"$4,235,294",IR
2019,Miami Dolphins,Rowe,CB,"$4,025,000",Active
2019,Miami Dolphins,Alonso,OLB,"$3,137,500",Active
2019,Miami Dolphins,Harris,DE,"$2,957,383",Active
2019,Miami Dolphins,Hurns,WR,"$2,933,333",Active
2019,Miami Dolphins,Wilkins,DT,"$2,807,109",Active
2019,Miami Dolphins,Kilgore,C,"$2,681,250",Active
2019,Miami Dolphins,Fitzpatrick,S,"$2,654,930",Active
2019,Miami Dolphins,Bademosi,CB,"$2,593,750",Active
2019,Miami Dolphins,Boehm,G,"$2,025,000",Active
2019,Miami Dolphins,Branch,DE,"$2,000,000",Active
2019,Miami Dolphins,Sitton,G,"$2,000,000",Active
2019,Miami Dolphins,Tunsil,LT,"$1,815,028",Active
2019,Miami Dolphins,Stills,WR,"$1,775,000",Active
2019,Miami Dolphins,Davis,T,"$1,645,000",Active
2019,Miami Dolphins,Gesicki,TE,"$1,502,710",Active
2019,Miami Dolphins,Mills,RT,"$1,500,000",Active
2019,Miami Dolphins,Aikens,FS,"$1,400,000",Active
2019,Miami Dolphins,Grant,WR,"$1,355,096",IR
2019,Miami Dolphins,Allen,TE,"$1,350,000",Active
2019,Miami Dolphins,Reed,C,"$1,314,704",Active
2019,Miami Dolphins,McMillan,OLB,"$1,281,147",IR
2019,Miami Dolphins,Rosen,QB,"$1,279,898",Active
2019,Miami Dolphins,Charlton,DE,"$1,214,710",Active
2019,Miami Dolphins,Drake,RB,"$1,158,256",Active
2019,Miami Dolphins,Quinn,DE,"$1,121,211",Active
2019,Miami Dolphins,O'Leary,TE,"$1,100,000",Active
2019,Miami Dolphins,Baker,OLB,"$897,800",Active
2019,Miami Dolphins,Tankersley,CB,"$849,572",Active
2019,Miami Dolphins,Crawley,CB,"$833,823",Active
2019,Miami Dolphins,Deiter,G,"$741,312",Active
2019,Miami Dolphins,Smythe,TE,"$728,058",Active
2019,Miami Dolphins,Godchaux,DT,"$695,484",Active
2019,Miami Dolphins,Ballage,RB,"$675,648",IR
2019,Miami Dolphins,Allen,OLB,"$648,334",IR
2019,Miami Dolphins,Haack,P,"$646,334",Active
2019,Miami Dolphins,Webb,RT,"$645,000",Active
2019,Miami Dolphins,Jenkins,DT,"$645,000",Active
2019,Miami Dolphins,Biegel,OLB,"$645,000",Active
2019,Miami Dolphins,Davenport,LT,"$645,000",Active
2019,Miami Dolphins,Lacey,OLB,"$645,000",Active
2019,Minnesota Vikings,Cousins,QB,"$29,000,000",Active
2019,Minnesota Vikings,Hunter,DE,"$13,500,000",Active
2019,Minnesota Vikings,Rhodes,CB,"$13,400,000",Active
2019,Minnesota Vikings,Diggs,WR,"$12,500,000",Active
2019,Minnesota Vikings,Reiff,LT,"$11,700,000",Active
2019,Minnesota Vikings,Smith,FS,"$10,750,000",Active
2019,Minnesota Vikings,Joseph,DT,"$10,637,500",Active
2019,Minnesota Vikings,Waynes,CB,"$9,069,000",Active
2019,Minnesota Vikings,Thielen,WR,"$8,073,750",Active
2019,Minnesota Vikings,Griffen,DE,"$7,868,750",Active
2019,Minnesota Vikings,Barr,OLB,"$5,600,000",Active
2019,Minnesota Vikings,Kendricks,ILB,"$4,864,375",Active
2019,Minnesota Vikings,Rudolph,TE,"$3,550,000",Active
2019,Minnesota Vikings,Harris,SS,"$3,095,000",Active
2019,Minnesota Vikings,Kline,G,"$3,036,458",Active
2019,Minnesota Vikings,Bradbury,C,"$2,342,340",Active
2019,Minnesota Vikings,Stephen,DT,"$2,333,333",Active
2019,Minnesota Vikings,Hughes,CB,"$2,242,610",IR
2019,Minnesota Vikings,Hill,G,"$2,025,000",Active
2019,Minnesota Vikings,Bailey,K,"$2,000,000",Active
2019,Minnesota Vikings,Treadwell,WR,"$1,913,420",Active
2019,Minnesota Vikings,Remmers,RT,"$1,800,000",Active
2019,Minnesota Vikings,Cook,RB,"$1,732,727",Active
2019,Minnesota Vikings,Alexander,CB,"$1,373,370",Active
2019,Minnesota Vikings,Smith,TE,"$1,054,260",Active
2019,Minnesota Vikings,Elflein,G,"$1,043,710",Active
2019,Minnesota Vikings,O'Neill,RT,"$1,001,509",Active
2019,Minnesota Vikings,Johnson,DT,"$814,588",Active
2019,Minnesota Vikings,Gedeon,ILB,"$803,286",IR
2019,Minnesota Vikings,Brothers,OLB,"$778,170",Active
2019,Minnesota Vikings,Morgan,TE,"$753,864",Active
2019,Minnesota Vikings,Holmes,DT,"$752,849",Active
2019,Minnesota Vikings,Kearse,S,"$736,056",Active
2019,Minnesota Vikings,Dozier,LT,"$735,000",Active
2019,Minnesota Vikings,Mannion,QB,"$735,000",Active
2019,Minnesota Vikings,Abdullah,RB,"$735,000",Active
2019,Minnesota Vikings,Weatherly,DE,"$720,000",Active
2019,Minnesota Vikings,Mattison,RB,"$700,543",Active
2019,Minnesota Vikings,Samia,G,"$679,279",Active
2019,Minnesota Vikings,Jones,C,"$677,647",IR
2019,Minnesota Vikings,Wilson,OLB,"$648,334",Active
2019,Minnesota Vikings,Colquitt,P,"$645,000",Active
2019,Minnesota Vikings,Ham,FB,"$645,000",Active
2019,Minnesota Vikings,Conklin,TE,"$640,257",Active
2019,Minnesota Vikings,Odenigbo,DE,"$632,500",Active
2019,Minnesota Vikings,Treadwell,WR,"$592,941",Active
2019,Minnesota Vikings,Boone,RB,"$572,500",Active
2019,Minnesota Vikings,Watts,DT,"$537,113",IR
2019,Minnesota Vikings,Udoh,RT,"$536,741",Active
2019,Minnesota Vikings,Boyd,CB,"$522,314",Active
2019,New England Patriots,Brady,QB,"$21,500,000",Active
2019,New England Patriots,McCourty,FS,"$13,435,000",Active
2019,New England Patriots,Hightower,ILB,"$11,445,305",Active
2019,New England Patriots,Gilmore,CB,"$9,170,833",Active
2019,New England Patriots,Edelman,WR,"$7,202,616",Active
2019,New England Patriots,Van Noy,ILB,"$6,260,418",Active
2019,New England Patriots,Mason,G,"$5,962,500",Active
2019,New England Patriots,Brown,WR,"$5,750,000",Active
2019,New England Patriots,Cannon,RT,"$5,122,917",Active
2019,New England Patriots,Harmon,SS,"$4,750,000",Active
2019,New England Patriots,White,RB,"$4,593,750",Active
2019,New England Patriots,Guy,DT,"$4,466,666",Active
2019,New England Patriots,Chung,SS,"$4,342,708",Active
2019,New England Patriots,McCourty,CB,"$4,137,500",Active
2019,New England Patriots,Sanu,WR,"$3,779,411",Active
2019,New England Patriots,Bennett,DE,"$3,621,323",Active
2019,New England Patriots,Andrews,C,"$3,500,000",IR
2019,New England Patriots,Burkhead,RB,"$3,156,250",Active
2019,New England Patriots,Slater,WR,"$3,000,000",Active
2019,New England Patriots,Collins,OLB,"$3,000,000",Active
2019,New England Patriots,Ebner,FS,"$2,818,750",Active
2019,New England Patriots,Jones,CB,"$2,738,750",Active
2019,New England Patriots,Wynn,LT,"$2,600,433",Active
2019,New England Patriots,Dorsett,WR,"$2,537,500",Active
2019,New England Patriots,Gostkowski,K,"$2,487,500",IR
2019,New England Patriots,Thuney,G,"$2,218,357",Active
2019,New England Patriots,Michel,RB,"$2,187,885",Active
2019,New England Patriots,Roberts,ILB,"$2,050,089",Active
2019,New England Patriots,Clayborn,DE,"$2,000,000",Active
2019,New England Patriots,Gronkowski,TE,"$2,000,000",Active
2019,New England Patriots,Harry,WR,"$1,836,063",Active
2019,New England Patriots,Simon,DE,"$1,775,000",Active
2019,New England Patriots,Hoyer,QB,"$1,710,000",Active
2019,New England Patriots,Bolden,RB,"$1,687,500",Active
2019,New England Patriots,Thomas,WR,"$1,494,485",Active
2019,New England Patriots,Brooks,FS,"$1,431,250",Active
2019,New England Patriots,King,FS,"$1,391,667",IR
2019,New England Patriots,Develin,FB,"$1,275,000",IR
2019,New England Patriots,Veldheer,RT,"$1,250,000",Active
2019,New England Patriots,LaCosse,TE,"$1,225,000",Active
2019,New England Patriots,Williams,CB,"$1,204,846",Active
2019,New England Patriots,Shelton,DT,"$1,030,000",Active
2019,New England Patriots,Cardona,LS,"$955,000",Active
2019,New England Patriots,Gordon,WR,"$952,941",Active
2019,New England Patriots,Watson,TE,"$940,000",Active
2019,New England Patriots,Rivers,OLB,"$880,724",IR
2019,New England Patriots,Wise,DE,"$790,140",Active
2019,New England Patriots,Winovich,DE,"$744,328",Active
2019,New England Patriots,Calhoun,OLB,"$720,000",Active
2019,New England Patriots,Ferentz,C,"$720,000",Active
2019,New Orleans Saints,Brees,QB,"$22,700,000",Active
2019,New Orleans Saints,Armstead,LT,"$15,968,750",Active
2019,New Orleans Saints,Peat,G,"$9,625,000",Active
2019,New Orleans Saints,Jordan,DE,"$9,547,000",Active
2019,New Orleans Saints,Davis,OLB,"$8,500,000",Active
2019,New Orleans Saints,Warford,G,"$8,325,000",Active
2019,New Orleans Saints,Thomas,WR,"$6,128,765",Active
2019,New Orleans Saints,Klein,ILB,"$5,675,000",Active
2019,New Orleans Saints,Robinson,CB,"$5,350,000",Active
2019,New Orleans Saints,Morstead,P,"$4,250,000",Active
2019,New Orleans Saints,Lattimore,CB,"$4,188,971",Active
2019,New Orleans Saints,Rankins,DT,"$4,073,253",IR
2019,New Orleans Saints,Cook,TE,"$4,000,000",Active
2019,New Orleans Saints,Ginn Jr.,WR,"$3,500,000",Active
2019,New Orleans Saints,Meredith,WR,"$3,350,000",Active
2019,New Orleans Saints,Bridgewater,QB,"$3,250,000",Active
2019,New Orleans Saints,Fleener,TE,"$3,200,000",Active
2019,New Orleans Saints,Davenport,DE,"$3,123,158",IR
2019,New Orleans Saints,Coleman,FS,"$3,000,000",Active
2019,New Orleans Saints,Bridgewater,QB,"$2,710,000",Active
2019,New Orleans Saints,Apple,CB,"$2,516,225",Active
2019,New Orleans Saints,Easton,G,"$2,500,000",Active
2019,New Orleans Saints,Brown,DT,"$2,500,000",Active
2019,New Orleans Saints,Ramczyk,RT,"$2,424,969",Active
2019,New Orleans Saints,Williams,CB,"$2,250,000",Active
2019,New Orleans Saints,Onyemata,DT,"$2,033,492",Active
2019,New Orleans Saints,Hill,TE,"$1,900,000",Active
2019,New Orleans Saints,Lutz,K,"$1,900,000",Active
2019,New Orleans Saints,Murray,RB,"$1,850,000",Active
2019,New Orleans Saints,Unger,C,"$1,750,000",Active
2019,New Orleans Saints,Williams,FS,"$1,701,938",Active
2019,New Orleans Saints,Robertson,ILB,"$1,700,000",Active
2019,New Orleans Saints,Alonso,OLB,"$1,700,000",Active
2019,New Orleans Saints,Banjo,SS,"$1,500,000",Active
2019,New Orleans Saints,Edwards,DE,"$1,460,000",Active
2019,New Orleans Saints,Bell,SS,"$1,263,914",Active
2019,New Orleans Saints,Line,FB,"$1,200,000",Active
2019,New Orleans Saints,Jenkins,CB,"$1,194,118",Active
2019,New Orleans Saints,McCoy,C,"$1,107,378",Active
2019,New Orleans Saints,Kamara,RB,"$1,050,693",Active
2019,New Orleans Saints,Crawley,CB,"$952,944",Active
2019,New Orleans Saints,Okafor,DE,"$950,000",Active
2019,New Orleans Saints,Anzalone,ILB,"$933,148",IR
2019,New Orleans Saints,Hendrickson,DE,"$844,572",Active
2019,New Orleans Saints,Smith,WR,"$820,756",Active
2019,New Orleans Saints,Washington,RB,"$720,000",Active
2019,New Orleans Saints,Gardner-Johnson,S,"$691,025",Active
2019,New Orleans Saints,Omameh,RT,"$645,000",Active
2019,New Orleans Saints,Hardee,CB,"$645,000",Active
2019,New Orleans Saints,Hill,QB,"$645,000",Active
2019,New York Giants,Manning,QB,"$23,200,000",Active
2019,New York Giants,"Beckham, Jr.",WR,"$16,000,000",Active
2019,New York Giants,Jenkins,CB,"$13,555,882",Active
2019,New York Giants,Solder,LT,"$12,000,000",Active
2019,New York Giants,Ogletree,ILB,"$11,750,000",Active
2019,New York Giants,Vernon,OLB,"$8,000,000",Active
2019,New York Giants,Barkley,RB,"$7,089,716",Active
2019,New York Giants,Tate,WR,"$6,270,587",Active
2019,New York Giants,Martin,OLB,"$5,941,666",Active
2019,New York Giants,Zeitler,G,"$5,000,000",Active
2019,New York Giants,Ellison,TE,"$4,811,617",IR
2019,New York Giants,Golden,OLB,"$4,750,000",Active
2019,New York Giants,Jones,QB,"$4,666,192",Active
2019,New York Giants,Bethea,FS,"$3,625,000",Active
2019,New York Giants,Williams,DE,"$3,517,647",Active
2019,New York Giants,Shepard,WR,"$3,391,455",Active
2019,New York Giants,Harrison,DT,"$3,200,000",Active
2019,New York Giants,Omameh,G,"$3,000,000",Active
2019,New York Giants,Engram,TE,"$2,923,173",IR
2019,New York Giants,Pulley,C,"$2,900,000",Active
2019,New York Giants,Remmers,RT,"$2,500,000",Active
2019,New York Giants,Lawrence,DT,"$2,408,734",Active
2019,New York Giants,Apple,CB,"$2,304,968",Active
2019,New York Giants,Thomas,FS,"$2,000,000",Active
2019,New York Giants,Baker,CB,"$1,913,766",Active
2019,New York Giants,Hernandez,G,"$1,693,350",Active
2019,New York Giants,Latimer,WR,"$1,490,000",Active
2019,New York Giants,Peppers,S,"$1,405,181",IR
2019,New York Giants,Tomlinson,DT,"$1,246,937",Active
2019,New York Giants,Tanney,QB,"$1,112,500",Active
2019,New York Giants,Shepard,WR,"$1,093,750",IR
2019,New York Giants,Hamilton,CB,"$1,000,000",Active
2019,New York Giants,Pierre,DE,"$934,375",Active
2019,New York Giants,Carter,OLB,"$928,064",Active
2019,New York Giants,Beal,CB,"$927,681",Active
2019,New York Giants,Hill,DE,"$921,724",Active
2019,New York Giants,Dixon,P,"$865,002",Active
2019,New York Giants,Mayo,ILB,"$805,000",Active
2019,New York Giants,Gallman,RB,"$749,912",Active
2019,New York Giants,DeOssie,LS,"$735,000",IR
2019,New York Giants,Fowler,WR,"$735,000",Active
2019,New York Giants,Core,WR,"$720,000",Active
2019,New York Giants,Coleman,WR,"$720,000",IR
2019,New York Giants,Tomlinson,TE,"$720,000",Active
2019,New York Giants,Ximines,OLB,"$704,195",Active
2019,New York Giants,Love,CB,"$687,715",Active
2019,New York Giants,McIntosh,DE,"$650,368",Active
2019,New York Giants,Halapio,C,"$645,000",Active
2019,New York Giants,Penny,FB,"$645,000",Active
2019,New York Giants,Rosas,K,"$645,000",Active
2019,New York Jets,Mosley,ILB,"$13,000,000",IR
2019,New York Jets,Johnson,CB,"$12,000,000",IR
2019,New York Jets,Williams,DE,"$10,682,352",Active
2019,New York Jets,Beachum,LT,"$9,500,000",Active
2019,New York Jets,Bell,RB,"$8,968,750",Active
2019,New York Jets,Williamson,ILB,"$8,000,000",IR
2019,New York Jets,Anderson,DE,"$7,833,333",Active
2019,New York Jets,Crowder,WR,"$7,000,000",Active
2019,New York Jets,Darnold,QB,"$6,874,479",Active
2019,New York Jets,Kalil,C,"$6,712,500",IR
2019,New York Jets,Winters,G,"$6,281,250",IR
2019,New York Jets,Adams,SS,"$6,070,566",Active
2019,New York Jets,Williams,DT,"$5,914,431",Active
2019,New York Jets,Osemele,G,"$4,985,294",Active
2019,New York Jets,Roberts,CB,"$4,406,250",Active
2019,New York Jets,Poole,CB,"$3,500,000",Active
2019,New York Jets,Anderson,WR,"$3,095,000",Active
2019,New York Jets,Enunwa,WR,"$2,800,000",IR
2019,New York Jets,Harrison,C,"$2,750,000",Active
2019,New York Jets,Bellamy,WR,"$2,750,000",IR
2019,New York Jets,Thomas,WR,"$2,528,390",Active
2019,New York Jets,McLendon,DT,"$2,425,000",Active
2019,New York Jets,Jenkins,OLB,"$2,205,980",Active
2019,New York Jets,Shell,RT,"$2,083,993",Active
2019,New York Jets,Lewis,G,"$2,025,000",IR
2019,New York Jets,Crowell,RB,"$2,000,000",Active
2019,New York Jets,Miles,FS,"$1,907,000",IR
2019,New York Jets,Compton,G,"$1,837,500",IR
2019,New York Jets,Siemian,QB,"$1,796,875",IR
2019,New York Jets,Maye,FS,"$1,787,465",Active
2019,New York Jets,Pennel,DE,"$1,666,667",Active
2019,New York Jets,Hewitt,ILB,"$1,500,000",Active
2019,New York Jets,Copeland,DE,"$1,338,234",Active
2019,New York Jets,Lee,ILB,"$1,325,630",Active
2019,New York Jets,Qvale,RT,"$1,268,750",Active
2019,New York Jets,Griffin,TE,"$1,109,375",IR
2019,New York Jets,Hennessy,LS,"$770,000",Active
2019,New York Jets,Edwards,P,"$738,951",Active
2019,New York Jets,Powell,RB,"$735,000",Active
2019,New York Jets,Brown,TE,"$735,000",Active
2019,New York Jets,Montgomery,RB,"$735,000",Active
2019,New York Jets,Farley,SS,"$735,000",Active
2019,New York Jets,Edoga,T,"$711,750",IR
2019,New York Jets,Willis,DE,"$710,352",Active
2019,New York Jets,Basham,OLB,"$687,500",Active
2019,New York Jets,Wesco,FB,"$671,643",Active
2019,New York Jets,Shepherd,DE,"$649,615",Active
2019,New York Jets,Hairston,CB,"$645,000",Active
2019,New York Jets,McClellan,ILB,"$645,000",IR
2019,New York Jets,Fatukasi,DT,"$613,563",Active
2019,Philadelphia Eagles,Cox,DT,"$11,902,000",Active
2019,Philadelphia Eagles,Jenkins,FS,"$11,387,000",Active
2019,Philadelphia Eagles,Brooks,G,"$9,849,454",IR
2019,Philadelphia Eagles,Agholor,WR,"$9,387,000",Active
2019,Philadelphia Eagles,Peters,LT,"$8,666,668",Active
2019,Philadelphia Eagles,Wentz,QB,"$8,393,782",Active
2019,Philadelphia Eagles,Johnson,RT,"$7,656,911",Active
2019,Philadelphia Eagles,Ertz,TE,"$6,291,500",Active
2019,Philadelphia Eagles,Jeffery,WR,"$6,069,000",IR
2019,Philadelphia Eagles,Jernigan,DT,"$6,000,000",Active
2019,Philadelphia Eagles,McLeod,FS,"$5,656,250",Active
2019,Philadelphia Eagles,Bradham,OLB,"$4,447,500",Active
2019,Philadelphia Eagles,Barnett,DE,"$3,504,756",Active
2019,Philadelphia Eagles,Graham,DE,"$3,500,000",Active
2019,Philadelphia Eagles,Sudfeld,QB,"$3,095,000",Active
2019,Philadelphia Eagles,Jackson,WR,"$2,939,000",IR
2019,Philadelphia Eagles,Darby,CB,"$2,825,000",IR
2019,Philadelphia Eagles,Jackson,DT,"$2,800,000",IR
2019,Philadelphia Eagles,Foles,QB,"$2,800,000",Active
2019,Philadelphia Eagles,Kelce,C,"$2,444,000",Active
2019,Philadelphia Eagles,Curry,DE,"$2,250,000",Active
2019,Philadelphia Eagles,Dillard,T,"$2,249,197",Active
2019,Philadelphia Eagles,Vaitai,G,"$2,081,282",Active
2019,Philadelphia Eagles,Mills,CB,"$2,044,214",Active
2019,Philadelphia Eagles,Howard,RB,"$2,025,000",Active
2019,Philadelphia Eagles,McCown,QB,"$2,000,000",Active
2019,Philadelphia Eagles,Jernigan,DT,"$1,812,500",Active
2019,Philadelphia Eagles,Seumalo,G,"$1,739,966",Active
2019,Philadelphia Eagles,Jones,CB,"$1,674,570",Active
2019,Philadelphia Eagles,Kendricks,OLB,"$1,600,000",Active
2019,Philadelphia Eagles,Brown,ILB,"$1,500,000",Active
2019,Philadelphia Eagles,Fort,ILB,"$1,335,416",Active
2019,Philadelphia Eagles,Sproles,RB,"$1,330,000",IR
2019,Philadelphia Eagles,Long,DE,"$1,300,000",Active
2019,Philadelphia Eagles,Goedert,TE,"$1,278,243",Active
2019,Philadelphia Eagles,Sanders,RB,"$972,759",Active
2019,Philadelphia Eagles,Arcega-Whiteside,WR,"$900,222",Active
2019,Philadelphia Eagles,Sendejo,SS,"$862,352",Active
2019,Philadelphia Eagles,Douglas,CB,"$846,572",Active
2019,Philadelphia Eagles,LeBlanc,CB,"$795,000",Active
2019,Philadelphia Eagles,Maddox,CB,"$726,478",Active
2019,Philadelphia Eagles,Lovato,LS,"$720,000",Active
2019,Philadelphia Eagles,Grugier-Hill,OLB,"$720,000",IR
2019,Philadelphia Eagles,Ridgeway,DT,"$720,000",IR
2019,Philadelphia Eagles,Sweat,DE,"$719,397",Active
2019,Philadelphia Eagles,Wisniewski,C,"$708,334",Active
2019,Philadelphia Eagles,Hollins,WR,"$652,150",Active
2019,Philadelphia Eagles,Clement,RB,"$648,334",IR
2019,Philadelphia Eagles,Elliott,K,"$645,000",Active
2019,Philadelphia Eagles,Gerry,OLB,"$645,000",Active
2019,Pittsburgh Steelers,Roethlisberger,QB,"$26,200,000",IR
2019,Pittsburgh Steelers,Brown,WR,"$21,120,000",Active
2019,Pittsburgh Steelers,Heyward,DT,"$14,901,250",Active
2019,Pittsburgh Steelers,DeCastro,G,"$11,967,500",Active
2019,Pittsburgh Steelers,Haden,CB,"$11,716,668",Active
2019,Pittsburgh Steelers,Tuitt,DE,"$9,745,750",IR
2019,Pittsburgh Steelers,Dupree,OLB,"$9,232,000",Active
2019,Pittsburgh Steelers,Villanueva,LT,"$8,390,000",Active
2019,Pittsburgh Steelers,Pouncey,C,"$7,951,000",Active
2019,Pittsburgh Steelers,McDonald,TE,"$5,733,750",Active
2019,Pittsburgh Steelers,Boswell,K,"$4,200,000",Active
2019,Pittsburgh Steelers,Nelson,CB,"$4,000,000",Active
2019,Pittsburgh Steelers,Barron,ILB,"$3,875,000",Active
2019,Pittsburgh Steelers,Williams,ILB,"$3,836,666",Active
2019,Pittsburgh Steelers,Bush,ILB,"$3,431,230",Active
2019,Pittsburgh Steelers,Finney,G,"$3,095,000",Active
2019,Pittsburgh Steelers,Burns,CB,"$3,051,679",Active
2019,Pittsburgh Steelers,Burnett,SS,"$2,833,334",Active
2019,Pittsburgh Steelers,Foster,G,"$2,675,000",Active
2019,Pittsburgh Steelers,Moncrief,WR,"$2,544,120",Active
2019,Pittsburgh Steelers,Watt,OLB,"$2,525,064",Active
2019,Pittsburgh Steelers,Edmunds,S,"$2,431,315",Active
2019,Pittsburgh Steelers,Hargrave,DT,"$2,198,314",Active
2019,Pittsburgh Steelers,Alualu,DE,"$2,125,000",Active
2019,Pittsburgh Steelers,Grimble,TE,"$2,025,000",Active
2019,Pittsburgh Steelers,Chickillo,OLB,"$1,902,500",Active
2019,Pittsburgh Steelers,Gilbert,RT,"$1,728,500",Active
2019,Pittsburgh Steelers,Nix,FB,"$1,687,500",IR
2019,Pittsburgh Steelers,Berry,P,"$1,525,000",Active
2019,Pittsburgh Steelers,Davis,FS,"$1,300,401",IR
2019,Pittsburgh Steelers,Smith-Schuster,WR,"$1,144,302",Active
2019,Pittsburgh Steelers,McCullers,DT,"$1,125,000",Active
2019,Pittsburgh Steelers,Fitzpatrick,S,"$1,083,199",Active
2019,Pittsburgh Steelers,Washington,WR,"$1,023,033",Active
2019,Pittsburgh Steelers,Rudolph,QB,"$891,333",IR
2019,Pittsburgh Steelers,Sutton,CB,"$861,432",Active
2019,Pittsburgh Steelers,Conner,RB,"$844,572",Active
2019,Pittsburgh Steelers,Okorafor,T,"$823,091",Active
